"Age","Time of death","Cause of death","Age years"
"43","170","EATEN","0"
"28","170","HUNGER","0"
"26","170","HUNGER","0"
"22","170","HUNGER","0"
"22","170","EATEN","0"
"21","170","EATEN","0"
"18","170","HUNGER","0"
"12","170","EATEN","0"
"9","170","EATEN","0"
"7","170","EATEN","0"
"171","171","EATEN","0"
"171","171","EATEN","1"
"171","171","AGE","2"
"171","171","HUNGER","0"
"171","171","AGE","2"
"171","171","EATEN","0"
"171","171","EATEN","1"
"171","171","EATEN","0"
"171","171","EATEN","0"
"171","171","EATEN","1"
"171","171","HUNGER","1"
"171","171","EATEN","0"
"171","171","HUNGER","1"
"171","171","HUNGER","0"
"171","171","AGE","2"
"85","171","EATEN","0"
"85","171","EATEN","0"
"84","171","EATEN","0"
"80","171","EATEN","0"
"80","171","EATEN","0"
"68","171","HUNGER","0"
"61","171","EATEN","0"
"57","171","HUNGER","0"
"33","171","HUNGER","0"
"32","171","EATEN","0"
"24","171","EATEN","0"
"23","171","EATEN","0"
"23","171","HUNGER","0"
"22","171","HUNGER","0"
"21","171","EATEN","0"
"12","171","EATEN","0"
"9","171","EATEN","0"
"1","171","EATEN","0"
"172","172","EATEN","2"
"172","172","EATEN","1"
"172","172","EATEN","0"
"172","172","HUNGER","1"
"172","172","AGE","2"
"172","172","HUNGER","1"
"172","172","EATEN","0"
"172","172","EATEN","1"
"172","172","EATEN","1"
"172","172","EATEN","0"
"172","172","EATEN","0"
"172","172","EATEN","0"
"172","172","AGE","2"
"172","172","AGE","2"
"172","172","HUNGER","1"
"172","172","EATEN","1"
"172","172","EATEN","0"
"172","172","EATEN","0"
"172","172","EATEN","1"
"172","172","EATEN","0"
"172","172","EATEN","0"
"172","172","HUNGER","0"
"80","172","EATEN","0"
"70","172","EATEN","0"
"66","172","HUNGER","0"
"62","172","HUNGER","0"
"57","172","EATEN","0"
"57","172","HUNGER","0"
"53","172","HUNGER","0"
"46","172","EATEN","0"
"43","172","EATEN","0"
"40","172","HUNGER","0"
"26","172","EATEN","0"
"25","172","EATEN","0"
"23","172","EATEN","0"
"20","172","HUNGER","0"
"19","172","EATEN","0"
"16","172","HUNGER","0"
"15","172","EATEN","0"
"2","172","EATEN","0"
"173","173","EATEN","0"
"173","173","AGE","2"
"173","173","HUNGER","0"
"173","173","EATEN","0"
"173","173","EATEN","0"
"173","173","EATEN","1"
"173","173","EATEN","1"
"173","173","EATEN","0"
"173","173","EATEN","1"
"173","173","EATEN","1"
"173","173","EATEN","0"
"173","173","EATEN","0"
"173","173","AGE","2"
"86","173","EATEN","0"
"85","173","EATEN","0"
"83","173","HUNGER","0"
"74","173","EATEN","0"
"71","173","EATEN","0"
"67","173","EATEN","0"
"64","173","EATEN","0"
"63","173","EATEN","0"
"63","173","EATEN","0"
"63","173","HUNGER","0"
"51","173","EATEN","0"
"48","173","EATEN","0"
"36","173","EATEN","0"
"31","173","HUNGER","0"
"30","173","EATEN","0"
"24","173","EATEN","0"
"20","173","EATEN","0"
"17","173","EATEN","0"
"6","173","EATEN","0"
"5","173","EATEN","0"
"3","173","EATEN","0"
"174","174","EATEN","1"
"174","174","HUNGER","0"
"174","174","HUNGER","0"
"174","174","AGE","2"
"174","174","EATEN","1"
"174","174","AGE","2"
"174","174","EATEN","1"
"174","174","HUNGER","0"
"174","174","EATEN","0"
"174","174","EATEN","0"
"174","174","EATEN","2"
"174","174","HUNGER","0"
"174","174","EATEN","1"
"174","174","EATEN","0"
"171","174","HUNGER","0"
"87","174","EATEN","0"
"84","174","EATEN","0"
"73","174","HUNGER","0"
"71","174","EATEN","0"
"66","174","EATEN","0"
"64","174","EATEN","0"
"63","174","EATEN","0"
"61","174","HUNGER","0"
"60","174","EATEN","0"
"59","174","EATEN","0"
"51","174","EATEN","0"
"51","174","EATEN","0"
"50","174","EATEN","0"
"49","174","HUNGER","0"
"48","174","HUNGER","0"
"44","174","EATEN","0"
"42","174","EATEN","0"
"41","174","EATEN","0"
"37","174","EATEN","0"
"27","174","EATEN","0"
"25","174","EATEN","0"
"24","174","EATEN","0"
"24","174","EATEN","0"
"23","174","HUNGER","0"
"18","174","EATEN","0"
"13","174","EATEN","0"
"11","174","EATEN","0"
"7","174","EATEN","0"
"175","175","AGE","2"
"175","175","EATEN","1"
"175","175","HUNGER","1"
"175","175","HUNGER","1"
"175","175","EATEN","0"
"175","175","AGE","2"
"175","175","EATEN","0"
"175","175","EATEN","0"
"175","175","EATEN","0"
"175","175","EATEN","1"
"175","175","EATEN","0"
"175","175","EATEN","0"
"175","175","HUNGER","0"
"175","175","EATEN","1"
"175","175","EATEN","1"
"175","175","OVERCROWD","1"
"175","175","EATEN","0"
"175","175","AGE","2"
"84","175","EATEN","0"
"64","175","HUNGER","0"
"59","175","EATEN","0"
"53","175","EATEN","0"
"49","175","EATEN","0"
"49","175","OVERCROWD","0"
"43","175","EATEN","0"
"38","175","EATEN","0"
"36","175","EATEN","0"
"34","175","EATEN","0"
"31","175","EATEN","0"
"26","175","EATEN","0"
"25","175","HUNGER","0"
"25","175","EATEN","0"
"18","175","EATEN","0"
"17","175","EATEN","0"
"7","175","EATEN","0"
"6","175","EATEN","0"
"4","175","EATEN","0"
"176","176","EATEN","1"
"176","176","HUNGER","1"
"176","176","EATEN","0"
"176","176","AGE","2"
"176","176","HUNGER","0"
"176","176","EATEN","0"
"176","176","EATEN","2"
"176","176","EATEN","0"
"176","176","HUNGER","0"
"176","176","EATEN","0"
"176","176","HUNGER","0"
"176","176","EATEN","1"
"176","176","EATEN","1"
"176","176","EATEN","1"
"176","176","EATEN","1"
"93","176","HUNGER","0"
"84","176","EATEN","0"
"66","176","EATEN","0"
"65","176","HUNGER","0"
"62","176","EATEN","0"
"58","176","EATEN","0"
"51","176","HUNGER","0"
"51","176","EATEN","0"
"50","176","HUNGER","0"
"49","176","HUNGER","0"
"47","176","EATEN","0"
"46","176","EATEN","0"
"43","176","EATEN","0"
"35","176","EATEN","0"
"30","176","EATEN","0"
"19","176","EATEN","0"
"18","176","EATEN","0"
"17","176","EATEN","0"
"9","176","EATEN","0"
"6","176","EATEN","0"
"5","176","EATEN","0"
"177","177","AGE","2"
"177","177","EATEN","0"
"177","177","EATEN","1"
"177","177","AGE","2"
"177","177","HUNGER","2"
"177","177","EATEN","1"
"177","177","AGE","2"
"177","177","EATEN","0"
"177","177","EATEN","1"
"177","177","EATEN","0"
"177","177","EATEN","0"
"177","177","EATEN","0"
"177","177","EATEN","2"
"177","177","EATEN","0"
"177","177","HUNGER","1"
"177","177","HUNGER","0"
"177","177","EATEN","1"
"175","177","EATEN","0"
"174","177","EATEN","0"
"89","177","HUNGER","0"
"84","177","HUNGER","0"
"82","177","EATEN","0"
"72","177","EATEN","0"
"52","177","EATEN","0"
"40","177","HUNGER","0"
"40","177","EATEN","0"
"34","177","EATEN","0"
"29","177","EATEN","0"
"23","177","EATEN","0"
"21","177","HUNGER","0"
"10","177","EATEN","0"
"178","178","AGE","2"
"178","178","EATEN","0"
"178","178","EATEN","1"
"178","178","EATEN","1"
"178","178","HUNGER","0"
"178","178","EATEN","0"
"178","178","EATEN","1"
"178","178","HUNGER","1"
"178","178","EATEN","1"
"178","178","EATEN","1"
"178","178","EATEN","1"
"178","178","EATEN","0"
"178","178","EATEN","1"
"178","178","EATEN","0"
"178","178","EATEN","0"
"178","178","EATEN","0"
"178","178","HUNGER","0"
"178","178","EATEN","0"
"178","178","EATEN","2"
"178","178","HUNGER","1"
"178","178","EATEN","0"
"178","178","AGE","2"
"178","178","EATEN","0"
"178","178","HUNGER","0"
"176","178","EATEN","0"
"64","178","EATEN","0"
"52","178","EATEN","0"
"44","178","EATEN","0"
"37","178","EATEN","0"
"36","178","EATEN","0"
"36","178","EATEN","0"
"34","178","HUNGER","0"
"23","178","HUNGER","0"
"20","178","EATEN","0"
"16","178","HUNGER","0"
"10","178","EATEN","0"
"10","178","EATEN","0"
"8","178","EATEN","0"
"179","179","AGE","2"
"179","179","EATEN","1"
"179","179","HUNGER","1"
"179","179","EATEN","1"
"179","179","AGE","2"
"179","179","HUNGER","1"
"179","179","HUNGER","1"
"179","179","EATEN","1"
"179","179","EATEN","1"
"179","179","EATEN","0"
"179","179","EATEN","2"
"179","179","EATEN","1"
"179","179","AGE","2"
"94","179","EATEN","0"
"82","179","EATEN","0"
"81","179","EATEN","0"
"74","179","EATEN","0"
"67","179","HUNGER","0"
"66","179","HUNGER","0"
"65","179","EATEN","0"
"61","179","EATEN","0"
"58","179","EATEN","0"
"57","179","EATEN","0"
"56","179","EATEN","0"
"54","179","EATEN","0"
"52","179","EATEN","0"
"49","179","EATEN","0"
"46","179","EATEN","0"
"44","179","HUNGER","0"
"38","179","EATEN","0"
"33","179","EATEN","0"
"32","179","HUNGER","0"
"29","179","EATEN","0"
"29","179","EATEN","0"
"24","179","EATEN","0"
"18","179","EATEN","0"
"12","179","HUNGER","0"
"10","179","HUNGER","0"
"2","179","EATEN","0"
"180","180","OVERCROWD","1"
"180","180","EATEN","1"
"180","180","HUNGER","0"
"180","180","HUNGER","0"
"180","180","AGE","2"
"180","180","EATEN","0"
"180","180","EATEN","2"
"180","180","EATEN","1"
"180","180","HUNGER","0"
"180","180","HUNGER","1"
"180","180","AGE","2"
"180","180","EATEN","0"
"180","180","AGE","2"
"180","180","AGE","2"
"177","180","EATEN","0"
"176","180","EATEN","0"
"88","180","EATEN","0"
"76","180","EATEN","0"
"73","180","EATEN","0"
"69","180","EATEN","0"
"62","180","EATEN","0"
"59","180","EATEN","0"
"57","180","EATEN","0"
"56","180","HUNGER","0"
"56","180","EATEN","0"
"55","180","EATEN","0"
"53","180","HUNGER","0"
"51","180","EATEN","0"
"43","180","OVERCROWD","0"
"39","180","EATEN","0"
"38","180","EATEN","0"
"23","180","EATEN","0"
"15","180","EATEN","0"
"14","180","HUNGER","0"
"11","180","HUNGER","0"
"181","181","EATEN","0"
"181","181","AGE","2"
"181","181","EATEN","1"
"181","181","AGE","2"
"181","181","EATEN","0"
"181","181","EATEN","1"
"181","181","EATEN","0"
"181","181","EATEN","0"
"181","181","EATEN","2"
"181","181","AGE","2"
"181","181","EATEN","0"
"94","181","HUNGER","0"
"92","181","EATEN","0"
"77","181","EATEN","0"
"76","181","EATEN","0"
"72","181","EATEN","0"
"68","181","HUNGER","0"
"68","181","EATEN","0"
"63","181","EATEN","0"
"55","181","EATEN","0"
"55","181","EATEN","0"
"47","181","EATEN","0"
"41","181","HUNGER","0"
"37","181","HUNGER","0"
"33","181","HUNGER","0"
"32","181","EATEN","0"
"29","181","HUNGER","0"
"24","181","HUNGER","0"
"23","181","EATEN","0"
"21","181","HUNGER","0"
"13","181","EATEN","0"
"8","181","EATEN","0"
"182","182","HUNGER","0"
"182","182","EATEN","0"
"182","182","EATEN","0"
"182","182","OVERCROWD","0"
"182","182","EATEN","0"
"182","182","HUNGER","1"
"182","182","AGE","2"
"182","182","EATEN","2"
"182","182","EATEN","1"
"182","182","AGE","2"
"182","182","EATEN","1"
"182","182","EATEN","2"
"182","182","EATEN","1"
"182","182","EATEN","2"
"182","182","EATEN","0"
"182","182","HUNGER","1"
"182","182","HUNGER","0"
"179","182","EATEN","0"
"94","182","EATEN","0"
"94","182","HUNGER","0"
"76","182","EATEN","0"
"69","182","EATEN","0"
"69","182","EATEN","0"
"68","182","HUNGER","0"
"66","182","EATEN","0"
"64","182","EATEN","0"
"64","182","HUNGER","0"
"61","182","EATEN","0"
"56","182","EATEN","0"
"55","182","HUNGER","0"
"51","182","EATEN","0"
"45","182","EATEN","0"
"38","182","HUNGER","0"
"35","182","EATEN","0"
"24","182","EATEN","0"
"23","182","HUNGER","0"
"16","182","EATEN","0"
"16","182","HUNGER","0"
"14","182","EATEN","0"
"5","182","EATEN","0"
"1","182","EATEN","0"
"1","182","EATEN","0"
"183","183","OVERCROWD","0"
"183","183","AGE","2"
"183","183","EATEN","1"
"183","183","AGE","2"
"183","183","HUNGER","0"
"183","183","EATEN","0"
"183","183","HUNGER","1"
"183","183","EATEN","1"
"183","183","EATEN","2"
"183","183","EATEN","2"
"183","183","EATEN","1"
"183","183","HUNGER","2"
"183","183","EATEN","1"
"183","183","HUNGER","0"
"183","183","EATEN","0"
"183","183","EATEN","0"
"96","183","EATEN","0"
"90","183","HUNGER","0"
"87","183","HUNGER","0"
"80","183","EATEN","0"
"69","183","EATEN","0"
"60","183","EATEN","0"
"58","183","EATEN","0"
"58","183","EATEN","0"
"52","183","EATEN","0"
"30","183","HUNGER","0"
"24","183","EATEN","0"
"21","183","EATEN","0"
"19","183","EATEN","0"
"11","183","EATEN","0"
"6","183","EATEN","0"
"5","183","EATEN","0"
"184","184","EATEN","0"
"184","184","HUNGER","0"
"184","184","HUNGER","2"
"184","184","HUNGER","1"
"184","184","EATEN","1"
"184","184","EATEN","2"
"184","184","EATEN","1"
"184","184","EATEN","0"
"184","184","EATEN","0"
"184","184","EATEN","0"
"184","184","EATEN","0"
"89","184","EATEN","0"
"87","184","HUNGER","0"
"82","184","EATEN","0"
"80","184","EATEN","0"
"78","184","EATEN","0"
"77","184","HUNGER","0"
"68","184","EATEN","0"
"66","184","EATEN","0"
"66","184","HUNGER","0"
"62","184","EATEN","0"
"58","184","EATEN","0"
"50","184","EATEN","0"
"49","184","EATEN","0"
"47","184","HUNGER","0"
"47","184","HUNGER","0"
"42","184","EATEN","0"
"37","184","HUNGER","0"
"36","184","EATEN","0"
"26","184","EATEN","0"
"25","184","EATEN","0"
"24","184","EATEN","0"
"19","184","HUNGER","0"
"16","184","EATEN","0"
"9","184","EATEN","0"
"8","184","EATEN","0"
"185","185","EATEN","0"
"185","185","HUNGER","1"
"185","185","EATEN","0"
"185","185","HUNGER","1"
"185","185","HUNGER","0"
"185","185","EATEN","1"
"185","185","EATEN","1"
"185","185","EATEN","0"
"185","185","HUNGER","1"
"185","185","EATEN","0"
"185","185","EATEN","0"
"185","185","EATEN","0"
"185","185","EATEN","0"
"185","185","EATEN","0"
"102","185","EATEN","0"
"89","185","EATEN","0"
"72","185","HUNGER","0"
"58","185","EATEN","0"
"53","185","EATEN","0"
"50","185","EATEN","0"
"50","185","EATEN","0"
"44","185","HUNGER","0"
"37","185","HUNGER","0"
"37","185","HUNGER","0"
"37","185","OVERCROWD","0"
"24","185","EATEN","0"
"19","185","EATEN","0"
"9","185","EATEN","0"
"8","185","EATEN","0"
"8","185","HUNGER","0"
"2","185","EATEN","0"
"186","186","EATEN","1"
"186","186","AGE","2"
"186","186","EATEN","0"
"186","186","HUNGER","1"
"186","186","EATEN","0"
"186","186","HUNGER","2"
"186","186","EATEN","0"
"186","186","HUNGER","0"
"186","186","HUNGER","0"
"186","186","EATEN","0"
"186","186","EATEN","1"
"186","186","AGE","2"
"186","186","EATEN","0"
"186","186","EATEN","0"
"186","186","HUNGER","1"
"186","186","HUNGER","0"
"186","186","HUNGER","1"
"102","186","EATEN","0"
"95","186","EATEN","0"
"88","186","EATEN","0"
"84","186","EATEN","0"
"79","186","EATEN","0"
"73","186","HUNGER","0"
"73","186","EATEN","0"
"67","186","HUNGER","0"
"65","186","EATEN","0"
"51","186","HUNGER","0"
"41","186","EATEN","0"
"34","186","EATEN","0"
"32","186","EATEN","0"
"26","186","EATEN","0"
"25","186","EATEN","0"
"20","186","HUNGER","0"
"17","186","HUNGER","0"
"9","186","EATEN","0"
"7","186","EATEN","0"
"187","187","EATEN","1"
"187","187","EATEN","1"
"187","187","EATEN","1"
"187","187","EATEN","2"
"187","187","EATEN","0"
"187","187","AGE","2"
"187","187","AGE","2"
"187","187","AGE","2"
"187","187","AGE","2"
"187","187","HUNGER","1"
"187","187","EATEN","0"
"187","187","EATEN","1"
"187","187","AGE","2"
"187","187","AGE","2"
"187","187","AGE","2"
"187","187","HUNGER","1"
"187","187","HUNGER","1"
"187","187","HUNGER","1"
"99","187","EATEN","0"
"98","187","EATEN","0"
"96","187","EATEN","0"
"90","187","HUNGER","0"
"89","187","EATEN","0"
"89","187","EATEN","0"
"85","187","EATEN","0"
"82","187","HUNGER","0"
"81","187","EATEN","0"
"72","187","HUNGER","0"
"69","187","EATEN","0"
"61","187","OVERCROWD","0"
"54","187","HUNGER","0"
"52","187","EATEN","0"
"48","187","EATEN","0"
"43","187","EATEN","0"
"38","187","HUNGER","0"
"38","187","EATEN","0"
"36","187","HUNGER","0"
"36","187","HUNGER","0"
"30","187","EATEN","0"
"28","187","EATEN","0"
"27","187","EATEN","0"
"26","187","HUNGER","0"
"23","187","EATEN","0"
"23","187","EATEN","0"
"19","187","HUNGER","0"
"12","187","EATEN","0"
"188","188","EATEN","1"
"188","188","EATEN","1"
"188","188","EATEN","1"
"188","188","EATEN","1"
"188","188","AGE","2"
"188","188","EATEN","0"
"188","188","EATEN","2"
"188","188","AGE","2"
"188","188","HUNGER","1"
"186","188","EATEN","0"
"105","188","EATEN","0"
"93","188","HUNGER","0"
"78","188","EATEN","0"
"72","188","EATEN","0"
"70","188","HUNGER","0"
"61","188","EATEN","0"
"52","188","HUNGER","0"
"40","188","EATEN","0"
"31","188","HUNGER","0"
"30","188","EATEN","0"
"30","188","EATEN","0"
"25","188","EATEN","0"
"24","188","EATEN","0"
"13","188","EATEN","0"
"8","188","EATEN","0"
"7","188","EATEN","0"
"1","188","EATEN","0"
"189","189","EATEN","1"
"189","189","EATEN","1"
"189","189","HUNGER","0"
"189","189","EATEN","1"
"189","189","HUNGER","2"
"189","189","HUNGER","0"
"189","189","HUNGER","0"
"189","189","HUNGER","1"
"189","189","EATEN","1"
"189","189","HUNGER","0"
"100","189","EATEN","0"
"87","189","EATEN","0"
"86","189","EATEN","0"
"82","189","EATEN","0"
"79","189","EATEN","0"
"70","189","HUNGER","0"
"65","189","EATEN","0"
"64","189","EATEN","0"
"56","189","EATEN","0"
"42","189","HUNGER","0"
"37","189","EATEN","0"
"33","189","EATEN","0"
"32","189","EATEN","0"
"19","189","EATEN","0"
"12","189","EATEN","0"
"12","189","EATEN","0"
"7","189","HUNGER","0"
"6","189","EATEN","0"
"3","189","EATEN","0"
"190","190","AGE","2"
"190","190","EATEN","1"
"190","190","AGE","2"
"190","190","AGE","2"
"190","190","HUNGER","0"
"190","190","HUNGER","1"
"190","190","EATEN","1"
"190","190","HUNGER","0"
"190","190","EATEN","0"
"190","190","HUNGER","0"
"190","190","AGE","2"
"190","190","EATEN","1"
"190","190","EATEN","2"
"190","190","EATEN","1"
"190","190","HUNGER","0"
"190","190","EATEN","1"
"88","190","EATEN","0"
"82","190","EATEN","0"
"77","190","EATEN","0"
"77","190","EATEN","0"
"75","190","HUNGER","0"
"65","190","EATEN","0"
"53","190","EATEN","0"
"52","190","HUNGER","0"
"48","190","HUNGER","0"
"46","190","EATEN","0"
"44","190","HUNGER","0"
"43","190","EATEN","0"
"34","190","EATEN","0"
"33","190","EATEN","0"
"24","190","HUNGER","0"
"23","190","HUNGER","0"
"19","190","EATEN","0"
"10","190","HUNGER","0"
"9","190","EATEN","0"
"9","190","EATEN","0"
"3","190","EATEN","0"
"191","191","EATEN","2"
"191","191","EATEN","2"
"191","191","EATEN","0"
"191","191","HUNGER","0"
"191","191","EATEN","1"
"191","191","AGE","2"
"191","191","EATEN","0"
"191","191","AGE","2"
"191","191","AGE","2"
"191","191","EATEN","1"
"191","191","EATEN","1"
"191","191","HUNGER","1"
"191","191","HUNGER","1"
"191","191","HUNGER","0"
"191","191","EATEN","0"
"191","191","HUNGER","0"
"191","191","EATEN","1"
"191","191","AGE","2"
"186","191","EATEN","0"
"107","191","EATEN","0"
"105","191","EATEN","0"
"99","191","EATEN","0"
"83","191","HUNGER","0"
"81","191","EATEN","0"
"76","191","EATEN","0"
"71","191","HUNGER","0"
"70","191","EATEN","0"
"61","191","HUNGER","0"
"57","191","HUNGER","0"
"45","191","HUNGER","0"
"43","191","EATEN","0"
"28","191","HUNGER","0"
"23","191","EATEN","0"
"13","191","EATEN","0"
"192","192","EATEN","1"
"192","192","EATEN","0"
"192","192","EATEN","1"
"192","192","HUNGER","1"
"192","192","HUNGER","1"
"192","192","HUNGER","0"
"192","192","HUNGER","0"
"192","192","AGE","2"
"192","192","HUNGER","0"
"192","192","EATEN","0"
"192","192","AGE","2"
"192","192","HUNGER","1"
"192","192","HUNGER","1"
"192","192","EATEN","0"
"192","192","EATEN","0"
"192","192","EATEN","0"
"192","192","EATEN","0"
"192","192","EATEN","1"
"192","192","EATEN","0"
"192","192","EATEN","0"
"192","192","HUNGER","2"
"192","192","EATEN","0"
"192","192","AGE","2"
"190","192","HUNGER","0"
"187","192","EATEN","0"
"100","192","EATEN","0"
"99","192","EATEN","0"
"94","192","HUNGER","0"
"94","192","EATEN","0"
"91","192","EATEN","0"
"90","192","HUNGER","0"
"89","192","EATEN","0"
"88","192","HUNGER","0"
"85","192","HUNGER","0"
"85","192","EATEN","0"
"69","192","HUNGER","0"
"63","192","EATEN","0"
"59","192","EATEN","0"
"56","192","EATEN","0"
"55","192","HUNGER","0"
"55","192","HUNGER","0"
"55","192","HUNGER","0"
"50","192","HUNGER","0"
"48","192","HUNGER","0"
"39","192","HUNGER","0"
"36","192","EATEN","0"
"35","192","HUNGER","0"
"33","192","EATEN","0"
"27","192","HUNGER","0"
"26","192","EATEN","0"
"20","192","EATEN","0"
"9","192","EATEN","0"
"193","193","EATEN","1"
"193","193","EATEN","0"
"193","193","EATEN","2"
"193","193","AGE","2"
"193","193","HUNGER","2"
"193","193","AGE","2"
"193","193","HUNGER","2"
"193","193","HUNGER","1"
"193","193","EATEN","0"
"193","193","AGE","2"
"193","193","EATEN","0"
"193","193","EATEN","1"
"193","193","EATEN","1"
"193","193","EATEN","0"
"193","193","AGE","2"
"193","193","EATEN","1"
"193","193","EATEN","1"
"193","193","EATEN","1"
"193","193","AGE","2"
"193","193","EATEN","0"
"95","193","EATEN","0"
"91","193","EATEN","0"
"77","193","HUNGER","0"
"59","193","EATEN","0"
"57","193","EATEN","0"
"56","193","EATEN","0"
"41","193","EATEN","0"
"28","193","EATEN","0"
"26","193","HUNGER","0"
"23","193","EATEN","0"
"17","193","EATEN","0"
"15","193","EATEN","0"
"15","193","EATEN","0"
"12","193","EATEN","0"
"7","193","EATEN","0"
"6","193","EATEN","0"
"194","194","AGE","2"
"194","194","EATEN","1"
"194","194","HUNGER","0"
"194","194","EATEN","2"
"194","194","AGE","2"
"194","194","EATEN","1"
"194","194","AGE","2"
"194","194","EATEN","0"
"194","194","EATEN","0"
"194","194","EATEN","1"
"194","194","HUNGER","0"
"194","194","EATEN","1"
"194","194","AGE","2"
"104","194","EATEN","0"
"94","194","EATEN","0"
"83","194","HUNGER","0"
"82","194","EATEN","0"
"73","194","HUNGER","0"
"72","194","EATEN","0"
"65","194","EATEN","0"
"59","194","EATEN","0"
"57","194","EATEN","0"
"48","194","EATEN","0"
"37","194","EATEN","0"
"29","194","HUNGER","0"
"19","194","HUNGER","0"
"17","194","EATEN","0"
"16","194","EATEN","0"
"195","195","EATEN","0"
"195","195","EATEN","1"
"195","195","HUNGER","0"
"195","195","EATEN","0"
"195","195","HUNGER","0"
"195","195","EATEN","1"
"195","195","HUNGER","0"
"195","195","HUNGER","1"
"195","195","EATEN","1"
"195","195","AGE","2"
"195","195","EATEN","0"
"195","195","EATEN","0"
"195","195","EATEN","1"
"195","195","EATEN","1"
"195","195","HUNGER","1"
"195","195","EATEN","1"
"195","195","EATEN","1"
"195","195","EATEN","1"
"195","195","EATEN","1"
"195","195","EATEN","0"
"106","195","EATEN","0"
"76","195","HUNGER","0"
"73","195","HUNGER","0"
"70","195","EATEN","0"
"69","195","EATEN","0"
"59","195","EATEN","0"
"58","195","EATEN","0"
"46","195","EATEN","0"
"39","195","HUNGER","0"
"39","195","EATEN","0"
"38","195","EATEN","0"
"37","195","EATEN","0"
"33","195","EATEN","0"
"32","195","EATEN","0"
"27","195","EATEN","0"
"25","195","EATEN","0"
"196","196","EATEN","0"
"196","196","HUNGER","0"
"196","196","HUNGER","1"
"196","196","EATEN","1"
"196","196","EATEN","1"
"196","196","AGE","2"
"193","196","HUNGER","0"
"101","196","EATEN","0"
"93","196","EATEN","0"
"87","196","EATEN","0"
"86","196","EATEN","0"
"77","196","HUNGER","0"
"75","196","EATEN","0"
"72","196","EATEN","0"
"72","196","HUNGER","0"
"71","196","EATEN","0"
"71","196","EATEN","0"
"63","196","EATEN","0"
"58","196","EATEN","0"
"47","196","HUNGER","0"
"38","196","EATEN","0"
"35","196","EATEN","0"
"35","196","HUNGER","0"
"35","196","EATEN","0"
"28","196","EATEN","0"
"23","196","EATEN","0"
"15","196","EATEN","0"
"197","197","HUNGER","1"
"197","197","HUNGER","0"
"197","197","HUNGER","1"
"197","197","EATEN","1"
"197","197","EATEN","1"
"197","197","EATEN","1"
"197","197","EATEN","0"
"197","197","EATEN","1"
"197","197","EATEN","0"
"197","197","EATEN","1"
"197","197","EATEN","1"
"197","197","EATEN","1"
"197","197","HUNGER","0"
"195","197","HUNGER","0"
"94","197","EATEN","0"
"91","197","EATEN","0"
"86","197","HUNGER","0"
"80","197","EATEN","0"
"78","197","HUNGER","0"
"71","197","EATEN","0"
"70","197","EATEN","0"
"67","197","HUNGER","0"
"61","197","HUNGER","0"
"50","197","HUNGER","0"
"43","197","HUNGER","0"
"39","197","EATEN","0"
"38","197","HUNGER","0"
"33","197","EATEN","0"
"198","198","HUNGER","0"
"198","198","EATEN","0"
"198","198","EATEN","0"
"198","198","EATEN","1"
"198","198","EATEN","0"
"198","198","EATEN","0"
"198","198","EATEN","1"
"198","198","EATEN","1"
"198","198","EATEN","0"
"198","198","EATEN","0"
"198","198","EATEN","1"
"198","198","EATEN","1"
"198","198","EATEN","0"
"198","198","EATEN","1"
"198","198","HUNGER","1"
"198","198","AGE","2"
"198","198","HUNGER","2"
"110","198","EATEN","0"
"86","198","HUNGER","0"
"76","198","EATEN","0"
"72","198","HUNGER","0"
"61","198","EATEN","0"
"58","198","EATEN","0"
"54","198","EATEN","0"
"53","198","HUNGER","0"
"53","198","HUNGER","0"
"52","198","EATEN","0"
"32","198","EATEN","0"
"26","198","EATEN","0"
"23","198","EATEN","0"
"20","198","EATEN","0"
"20","198","HUNGER","0"
"17","198","EATEN","0"
"199","199","EATEN","1"
"199","199","HUNGER","1"
"199","199","EATEN","0"
"199","199","EATEN","0"
"199","199","AGE","2"
"199","199","HUNGER","1"
"199","199","EATEN","1"
"199","199","EATEN","1"
"199","199","AGE","2"
"199","199","EATEN","1"
"199","199","EATEN","1"
"199","199","EATEN","1"
"107","199","EATEN","0"
"100","199","HUNGER","0"
"95","199","HUNGER","0"
"93","199","HUNGER","0"
"87","199","EATEN","0"
"82","199","HUNGER","0"
"81","199","EATEN","0"
"80","199","EATEN","0"
"73","199","EATEN","0"
"73","199","EATEN","0"
"60","199","EATEN","0"
"49","199","EATEN","0"
"46","199","EATEN","0"
"40","199","EATEN","0"
"37","199","HUNGER","0"
"28","199","HUNGER","0"
"23","199","EATEN","0"
"200","200","EATEN","2"
"200","200","EATEN","1"
"200","200","EATEN","0"
"200","200","EATEN","1"
"200","200","HUNGER","1"
"200","200","AGE","2"
"200","200","EATEN","0"
"200","200","EATEN","1"
"200","200","EATEN","0"
"200","200","HUNGER","1"
"200","200","EATEN","1"
"200","200","EATEN","1"
"200","200","EATEN","0"
"200","200","EATEN","1"
"200","200","EATEN","1"
"200","200","AGE","2"
"200","200","HUNGER","1"
"112","200","EATEN","0"
"106","200","EATEN","0"
"98","200","HUNGER","0"
"97","200","EATEN","0"
"86","200","EATEN","0"
"84","200","EATEN","0"
"81","200","HUNGER","0"
"73","200","HUNGER","0"
"73","200","EATEN","0"
"56","200","EATEN","0"
"32","200","EATEN","0"
"201","201","EATEN","0"
"201","201","HUNGER","1"
"201","201","AGE","2"
